timestamp,enlace,potencia_dbm,trafego_mbps,estado
2026-03-08 19:00:00,OLT-CENTRO-01,-20.67,867.6,UP
2026-03-08 19:00:00,OLT-NORTE-02,-21.61,499.2,UP
2026-03-08 19:00:00,OLT-SUL-03,-23.1,607.5,UP
2026-03-08 19:00:00,OLT-LESTE-04,-23.65,393.5,UP
2026-03-08 19:00:00,OLT-OESTE-05,-19.84,401.6,UP
2026-03-08 20:00:00,OLT-CENTRO-01,-20.52,825.1,UP
2026-03-08 20:00:00,OLT-NORTE-02,-21.55,618.1,UP
2026-03-08 20:00:00,OLT-SUL-03,-23.02,646.6,UP
2026-03-08 20:00:00,OLT-LESTE-04,-23.38,440.1,UP
2026-03-08 20:00:00,OLT-OESTE-05,-19.31,523.5,UP
2026-03-08 21:00:00,OLT-CENTRO-01,-20.7,871.0,UP
2026-03-08 21:00:00,OLT-NORTE-02,-21.55,647.5,UP
2026-03-08 21:00:00,OLT-SUL-03,-23.15,688.8,UP
2026-03-08 21:00:00,OLT-LESTE-04,-23.11,447.9,UP
2026-03-08 21:00:00,OLT-OESTE-05,-19.63,493.9,UP
2026-03-08 22:00:00,OLT-CENTRO-01,-20.51,815.2,UP
2026-03-08 22:00:00,OLT-NORTE-02,-21.62,475.0,UP
2026-03-08 22:00:00,OLT-SUL-03,-23.12,616.1,UP
2026-03-08 22:00:00,OLT-LESTE-04,-23.25,357.7,UP
2026-03-08 22:00:00,OLT-OESTE-05,-19.37,459.8,UP
2026-03-08 23:00:00,OLT-CENTRO-01,-20.74,562.3,UP
2026-03-08 23:00:00,OLT-NORTE-02,-22.02,343.2,UP
2026-03-08 23:00:00,OLT-SUL-03,-23.11,363.3,UP
2026-03-08 23:00:00,OLT-LESTE-04,-23.54,228.7,UP
2026-03-08 23:00:00,OLT-OESTE-05,-19.58,316.4,UP
2026-03-09 00:00:00,OLT-CENTRO-01,-20.35,298.6,UP
2026-03-09 00:00:00,OLT-NORTE-02,-21.9,198.7,UP
2026-03-09 00:00:00,OLT-SUL-03,-23.19,221.7,UP
2026-03-09 00:00:00,OLT-LESTE-04,-23.12,124.0,UP
2026-03-09 00:00:00,OLT-OESTE-05,-19.42,142.0,UP
2026-03-09 01:00:00,OLT-CENTRO-01,-20.59,223.4,UP
2026-03-09 01:00:00,OLT-NORTE-02,-21.93,125.0,UP
2026-03-09 01:00:00,OLT-SUL-03,-23.16,155.7,UP
2026-03-09 01:00:00,OLT-LESTE-04,-23.29,88.4,UP
2026-03-09 01:00:00,OLT-OESTE-05,-19.43,114.1,UP
2026-03-09 02:00:00,OLT-CENTRO-01,-20.24,150.8,UP
2026-03-09 02:00:00,OLT-NORTE-02,-21.97,93.4,UP
2026-03-09 02:00:00,OLT-SUL-03,-23.21,112.3,UP
2026-03-09 02:00:00,OLT-LESTE-04,-23.25,71.5,UP
2026-03-09 02:00:00,OLT-OESTE-05,-19.43,85.0,UP
2026-03-09 03:00:00,OLT-CENTRO-01,-20.67,117.3,UP
2026-03-09 03:00:00,OLT-NORTE-02,,0.0,DOWN
2026-03-09 03:00:00,OLT-SUL-03,-23.32,91.5,UP
2026-03-09 03:00:00,OLT-LESTE-04,-23.68,48.7,UP
2026-03-09 03:00:00,OLT-OESTE-05,-19.88,65.7,UP
2026-03-09 04:00:00,OLT-CENTRO-01,-20.29,99.0,UP
2026-03-09 04:00:00,OLT-NORTE-02,,0.0,DOWN
2026-03-09 04:00:00,OLT-SUL-03,-23.08,73.9,UP
2026-03-09 04:00:00,OLT-LESTE-04,-23.45,45.1,UP
2026-03-09 04:00:00,OLT-OESTE-05,-19.66,50.7,UP
2026-03-09 05:00:00,OLT-CENTRO-01,-20.77,110.6,UP
2026-03-09 05:00:00,OLT-NORTE-02,-22.04,70.8,UP
2026-03-09 05:00:00,OLT-SUL-03,-23.08,77.6,UP
2026-03-09 05:00:00,OLT-LESTE-04,-23.35,47.8,UP
2026-03-09 05:00:00,OLT-OESTE-05,-19.35,58.5,UP
2026-03-09 06:00:00,OLT-CENTRO-01,-20.78,152.6,UP
2026-03-09 06:00:00,OLT-NORTE-02,-21.57,105.6,UP
2026-03-09 06:00:00,OLT-SUL-03,-23.2,114.3,UP
2026-03-09 06:00:00,OLT-LESTE-04,-23.24,72.7,UP
2026-03-09 06:00:00,OLT-OESTE-05,-19.49,88.5,UP
2026-03-09 07:00:00,OLT-CENTRO-01,-20.47,252.6,UP
2026-03-09 07:00:00,OLT-NORTE-02,-21.7,166.4,UP
2026-03-09 07:00:00,OLT-SUL-03,-23.27,185.8,UP
2026-03-09 07:00:00,OLT-LESTE-04,-23.18,124.4,UP
2026-03-09 07:00:00,OLT-OESTE-05,-19.76,134.8,UP
2026-03-09 08:00:00,OLT-CENTRO-01,-20.43,305.8,UP
2026-03-09 08:00:00,OLT-NORTE-02,-21.71,230.9,UP
2026-03-09 08:00:00,OLT-SUL-03,-23.0,262.7,UP
2026-03-09 08:00:00,OLT-LESTE-04,-23.11,149.6,UP
2026-03-09 08:00:00,OLT-OESTE-05,-19.31,170.4,UP
2026-03-09 09:00:00,OLT-CENTRO-01,-20.27,343.0,UP
2026-03-09 09:00:00,OLT-NORTE-02,-22.04,221.8,UP
2026-03-09 09:00:00,OLT-SUL-03,-23.18,300.2,UP
2026-03-09 09:00:00,OLT-LESTE-04,-23.29,155.9,UP
2026-03-09 09:00:00,OLT-OESTE-05,-19.86,207.6,UP
2026-03-09 10:00:00,OLT-CENTRO-01,-20.72,426.2,UP
2026-03-09 10:00:00,OLT-NORTE-02,-22.04,249.1,UP
2026-03-09 10:00:00,OLT-SUL-03,-23.33,308.2,UP
2026-03-09 10:00:00,OLT-LESTE-04,-23.33,198.5,UP
2026-03-09 10:00:00,OLT-OESTE-05,-19.4,215.2,UP
2026-03-09 11:00:00,OLT-CENTRO-01,-20.45,494.0,UP
2026-03-09 11:00:00,OLT-NORTE-02,-21.99,272.8,UP
2026-03-09 11:00:00,OLT-SUL-03,-23.43,310.1,UP
2026-03-09 11:00:00,OLT-LESTE-04,-23.32,194.8,UP
2026-03-09 11:00:00,OLT-OESTE-05,-19.64,257.1,UP
2026-03-09 12:00:00,OLT-CENTRO-01,-20.58,456.0,UP
2026-03-09 12:00:00,OLT-NORTE-02,-21.72,329.1,UP
2026-03-09 12:00:00,OLT-SUL-03,-23.3,360.1,UP
2026-03-09 12:00:00,OLT-LESTE-04,-23.5,226.9,UP
2026-03-09 12:00:00,OLT-OESTE-05,-19.62,264.3,UP
2026-03-09 13:00:00,OLT-CENTRO-01,-20.79,408.4,UP
2026-03-09 13:00:00,OLT-NORTE-02,-21.79,292.8,UP
2026-03-09 13:00:00,OLT-SUL-03,-23.08,307.8,UP
2026-03-09 13:00:00,OLT-LESTE-04,-23.59,205.3,UP
2026-03-09 13:00:00,OLT-OESTE-05,-19.75,227.8,UP
2026-03-09 14:00:00,OLT-CENTRO-01,-20.74,478.3,UP
2026-03-09 14:00:00,OLT-NORTE-02,-21.72,302.2,UP
2026-03-09 14:00:00,OLT-SUL-03,-23.09,313.0,UP
2026-03-09 14:00:00,OLT-LESTE-04,-23.46,189.2,UP
2026-03-09 14:00:00,OLT-OESTE-05,-19.56,255.3,UP
2026-03-09 15:00:00,OLT-CENTRO-01,-20.5,465.6,UP
2026-03-09 15:00:00,OLT-NORTE-02,-21.93,324.7,UP
2026-03-09 15:00:00,OLT-SUL-03,-23.45,366.5,UP
2026-03-09 15:00:00,OLT-LESTE-04,-23.68,221.1,UP
2026-03-09 15:00:00,OLT-OESTE-05,-19.68,285.0,UP
2026-03-09 16:00:00,OLT-CENTRO-01,-20.79,554.0,UP
2026-03-09 16:00:00,OLT-NORTE-02,-21.87,314.9,UP
2026-03-09 16:00:00,OLT-SUL-03,-23.05,392.1,UP
2026-03-09 16:00:00,OLT-LESTE-04,-23.59,255.4,UP
2026-03-09 16:00:00,OLT-OESTE-05,-19.51,255.0,UP
2026-03-09 17:00:00,OLT-CENTRO-01,-20.46,623.5,UP
2026-03-09 17:00:00,OLT-NORTE-02,-21.55,407.6,UP
2026-03-09 17:00:00,OLT-SUL-03,-23.21,438.5,UP
2026-03-09 17:00:00,OLT-LESTE-04,-23.57,263.0,UP
2026-03-09 17:00:00,OLT-OESTE-05,-19.76,305.4,UP
2026-03-09 18:00:00,OLT-CENTRO-01,-20.64,611.4,UP
2026-03-09 18:00:00,OLT-NORTE-02,-22.04,435.3,UP
2026-03-09 18:00:00,OLT-SUL-03,-23.27,519.7,UP
2026-03-09 18:00:00,OLT-LESTE-04,-23.53,297.7,UP
2026-03-09 18:00:00,OLT-OESTE-05,-19.6,354.7,UP
2026-03-09 19:00:00,OLT-CENTRO-01,-20.35,719.2,UP
2026-03-09 19:00:00,OLT-NORTE-02,-21.92,466.6,UP
2026-03-09 19:00:00,OLT-SUL-03,-23.11,591.2,UP
2026-03-09 19:00:00,OLT-LESTE-04,-23.49,347.1,UP
2026-03-09 19:00:00,OLT-OESTE-05,-19.38,386.2,UP
2026-03-09 20:00:00,OLT-CENTRO-01,-20.78,756.1,UP
2026-03-09 20:00:00,OLT-NORTE-02,-21.8,516.8,UP
2026-03-09 20:00:00,OLT-SUL-03,-23.28,575.4,UP
2026-03-09 20:00:00,OLT-LESTE-04,-23.53,359.1,UP
2026-03-09 20:00:00,OLT-OESTE-05,-19.54,448.1,UP
2026-03-09 21:00:00,OLT-CENTRO-01,-20.41,850.4,UP
2026-03-09 21:00:00,OLT-NORTE-02,-21.67,590.1,UP
2026-03-09 21:00:00,OLT-SUL-03,-23.39,582.6,UP
2026-03-09 21:00:00,OLT-LESTE-04,-23.69,344.2,UP
2026-03-09 21:00:00,OLT-OESTE-05,-19.41,485.1,UP
2026-03-09 22:00:00,OLT-CENTRO-01,-20.61,652.9,UP
2026-03-09 22:00:00,OLT-NORTE-02,-21.64,439.1,UP
2026-03-09 22:00:00,OLT-SUL-03,-23.23,469.8,UP
2026-03-09 22:00:00,OLT-LESTE-04,-23.5,353.1,UP
2026-03-09 22:00:00,OLT-OESTE-05,-19.74,406.2,UP
2026-03-09 23:00:00,OLT-CENTRO-01,-20.44,492.9,UP
2026-03-09 23:00:00,OLT-NORTE-02,-21.77,322.1,UP
2026-03-09 23:00:00,OLT-SUL-03,-23.04,363.8,UP
2026-03-09 23:00:00,OLT-LESTE-04,-23.44,231.7,UP
2026-03-09 23:00:00,OLT-OESTE-05,-19.68,249.4,UP
2026-03-10 00:00:00,OLT-CENTRO-01,-20.27,295.8,UP
2026-03-10 00:00:00,OLT-NORTE-02,-21.77,194.9,UP
2026-03-10 00:00:00,OLT-SUL-03,-23.42,222.8,UP
2026-03-10 00:00:00,OLT-LESTE-04,-23.66,128.1,UP
2026-03-10 00:00:00,OLT-OESTE-05,-19.48,152.1,UP
2026-03-10 01:00:00,OLT-CENTRO-01,-20.42,224.9,UP
2026-03-10 01:00:00,OLT-NORTE-02,-21.59,131.8,UP
2026-03-10 01:00:00,OLT-SUL-03,-23.36,148.4,UP
2026-03-10 01:00:00,OLT-LESTE-04,-23.18,94.7,UP
2026-03-10 01:00:00,OLT-OESTE-05,-19.89,112.5,UP
2026-03-10 02:00:00,OLT-CENTRO-01,-20.79,162.1,UP
2026-03-10 02:00:00,OLT-NORTE-02,-21.98,96.5,UP
2026-03-10 02:00:00,OLT-SUL-03,-23.53,102.7,UP
2026-03-10 02:00:00,OLT-LESTE-04,-23.51,64.1,UP
2026-03-10 02:00:00,OLT-OESTE-05,-19.61,79.2,UP
2026-03-10 03:00:00,OLT-CENTRO-01,-20.8,104.7,UP
2026-03-10 03:00:00,OLT-NORTE-02,-21.97,76.1,UP
2026-03-10 03:00:00,OLT-SUL-03,-23.36,82.5,UP
2026-03-10 03:00:00,OLT-LESTE-04,-23.55,55.6,UP
2026-03-10 03:00:00,OLT-OESTE-05,-19.55,58.5,UP
2026-03-10 04:00:00,OLT-CENTRO-01,-20.79,98.7,UP
2026-03-10 04:00:00,OLT-NORTE-02,-21.92,68.8,UP
2026-03-10 04:00:00,OLT-SUL-03,-23.06,79.7,UP
2026-03-10 04:00:00,OLT-LESTE-04,-23.49,42.5,UP
2026-03-10 04:00:00,OLT-OESTE-05,-19.55,55.3,UP
2026-03-10 05:00:00,OLT-CENTRO-01,-20.77,100.1,UP
2026-03-10 05:00:00,OLT-NORTE-02,-21.7,74.8,UP
2026-03-10 05:00:00,OLT-SUL-03,-23.47,72.0,UP
2026-03-10 05:00:00,OLT-LESTE-04,-23.27,45.8,UP
2026-03-10 05:00:00,OLT-OESTE-05,-19.62,57.6,UP
2026-03-10 06:00:00,OLT-CENTRO-01,-20.74,158.5,UP
2026-03-10 06:00:00,OLT-NORTE-02,-21.96,105.5,UP
2026-03-10 06:00:00,OLT-SUL-03,-23.28,111.0,UP
2026-03-10 06:00:00,OLT-LESTE-04,-23.6,81.9,UP
2026-03-10 06:00:00,OLT-OESTE-05,-19.77,94.9,UP
2026-03-10 07:00:00,OLT-CENTRO-01,-20.47,270.2,UP
2026-03-10 07:00:00,OLT-NORTE-02,-21.67,175.0,UP
2026-03-10 07:00:00,OLT-SUL-03,-23.53,197.5,UP
2026-03-10 07:00:00,OLT-LESTE-04,-23.18,107.3,UP
2026-03-10 07:00:00,OLT-OESTE-05,-19.34,136.8,UP
2026-03-10 08:00:00,OLT-CENTRO-01,-20.36,307.1,UP
2026-03-10 08:00:00,OLT-NORTE-02,-22.07,228.5,UP
2026-03-10 08:00:00,OLT-SUL-03,-23.59,243.9,UP
2026-03-10 08:00:00,OLT-LESTE-04,-23.25,143.0,UP
2026-03-10 08:00:00,OLT-OESTE-05,-19.87,176.3,UP
2026-03-10 09:00:00,OLT-CENTRO-01,-20.75,379.8,UP
2026-03-10 09:00:00,OLT-NORTE-02,-21.75,236.8,UP
2026-03-10 09:00:00,OLT-SUL-03,-23.44,284.1,UP
2026-03-10 09:00:00,OLT-LESTE-04,-23.45,186.2,UP
2026-03-10 09:00:00,OLT-OESTE-05,-19.55,201.8,UP
2026-03-10 10:00:00,OLT-CENTRO-01,-20.49,424.0,UP
2026-03-10 10:00:00,OLT-NORTE-02,-21.72,274.3,UP
2026-03-10 10:00:00,OLT-SUL-03,-23.29,307.0,UP
2026-03-10 10:00:00,OLT-LESTE-04,-23.33,173.8,UP
2026-03-10 10:00:00,OLT-OESTE-05,-19.86,221.1,UP
2026-03-10 11:00:00,OLT-CENTRO-01,-20.48,453.9,UP
2026-03-10 11:00:00,OLT-NORTE-02,-21.97,321.5,UP
2026-03-10 11:00:00,OLT-SUL-03,-23.2,331.1,UP
2026-03-10 11:00:00,OLT-LESTE-04,-23.18,229.0,UP
2026-03-10 11:00:00,OLT-OESTE-05,-19.61,264.9,UP
2026-03-10 12:00:00,OLT-CENTRO-01,-20.78,521.0,UP
2026-03-10 12:00:00,OLT-NORTE-02,-21.53,297.0,UP
2026-03-10 12:00:00,OLT-SUL-03,-23.06,338.3,UP
2026-03-10 12:00:00,OLT-LESTE-04,-23.42,202.8,UP
2026-03-10 12:00:00,OLT-OESTE-05,-19.43,269.7,UP
2026-03-10 13:00:00,OLT-CENTRO-01,-20.47,458.7,UP
2026-03-10 13:00:00,OLT-NORTE-02,-21.81,323.7,UP
2026-03-10 13:00:00,OLT-SUL-03,-23.58,348.3,UP
2026-03-10 13:00:00,OLT-LESTE-04,-23.15,195.4,UP
2026-03-10 13:00:00,OLT-OESTE-05,-19.41,238.2,UP
2026-03-10 14:00:00,OLT-CENTRO-01,-20.62,474.8,UP
2026-03-10 14:00:00,OLT-NORTE-02,-21.8,316.8,UP
2026-03-10 14:00:00,OLT-SUL-03,-23.29,356.5,UP
2026-03-10 14:00:00,OLT-LESTE-04,-23.18,208.8,UP
2026-03-10 14:00:00,OLT-OESTE-05,-19.55,267.3,UP
2026-03-10 15:00:00,OLT-CENTRO-01,-20.76,470.8,UP
2026-03-10 15:00:00,OLT-NORTE-02,-22.04,295.9,UP
2026-03-10 15:00:00,OLT-SUL-03,-23.64,330.7,UP
2026-03-10 15:00:00,OLT-LESTE-04,-23.36,214.3,UP
2026-03-10 15:00:00,OLT-OESTE-05,-19.38,282.7,UP
2026-03-10 16:00:00,OLT-CENTRO-01,-20.37,495.4,UP
2026-03-10 16:00:00,OLT-NORTE-02,-22.04,338.1,UP
2026-03-10 16:00:00,OLT-SUL-03,-23.12,350.1,UP
2026-03-10 16:00:00,OLT-LESTE-04,-23.46,253.6,UP
2026-03-10 16:00:00,OLT-OESTE-05,-19.69,273.0,UP
2026-03-10 17:00:00,OLT-CENTRO-01,-20.3,565.7,UP
2026-03-10 17:00:00,OLT-NORTE-02,-22.06,351.5,UP
2026-03-10 17:00:00,OLT-SUL-03,-23.55,406.3,UP
2026-03-10 17:00:00,OLT-LESTE-04,-23.63,257.8,UP
2026-03-10 17:00:00,OLT-OESTE-05,-19.34,317.0,UP
2026-03-10 18:00:00,OLT-CENTRO-01,-20.47,618.8,UP
2026-03-10 18:00:00,OLT-NORTE-02,-21.51,451.7,UP
2026-03-10 18:00:00,OLT-SUL-03,-23.62,492.9,UP
2026-03-10 18:00:00,OLT-LESTE-04,-23.48,311.6,UP
2026-03-10 18:00:00,OLT-OESTE-05,-19.86,356.2,UP
2026-03-10 19:00:00,OLT-CENTRO-01,-20.57,806.2,UP
2026-03-10 19:00:00,OLT-NORTE-02,-21.69,514.8,UP
2026-03-10 19:00:00,OLT-SUL-03,-23.18,581.7,UP
2026-03-10 19:00:00,OLT-LESTE-04,-23.61,310.5,UP
2026-03-10 19:00:00,OLT-OESTE-05,-19.8,441.0,UP
2026-03-10 20:00:00,OLT-CENTRO-01,-20.79,854.7,UP
2026-03-10 20:00:00,OLT-NORTE-02,-21.74,498.3,UP
2026-03-10 20:00:00,OLT-SUL-03,-23.63,547.7,UP
2026-03-10 20:00:00,OLT-LESTE-04,-23.33,335.2,UP
2026-03-10 20:00:00,OLT-OESTE-05,-19.76,435.1,UP
2026-03-10 21:00:00,OLT-CENTRO-01,-20.3,743.4,UP
2026-03-10 21:00:00,OLT-NORTE-02,-21.78,503.5,UP
2026-03-10 21:00:00,OLT-SUL-03,-23.49,621.7,UP
2026-03-10 21:00:00,OLT-LESTE-04,-23.33,392.5,UP
2026-03-10 21:00:00,OLT-OESTE-05,-19.5,418.7,UP
2026-03-10 22:00:00,OLT-CENTRO-01,-20.78,643.3,UP
2026-03-10 22:00:00,OLT-NORTE-02,-22.03,441.6,UP
2026-03-10 22:00:00,OLT-SUL-03,-23.63,557.8,UP
2026-03-10 22:00:00,OLT-LESTE-04,-23.53,337.7,UP
2026-03-10 22:00:00,OLT-OESTE-05,-19.63,347.5,UP
2026-03-10 23:00:00,OLT-CENTRO-01,-20.39,533.5,UP
2026-03-10 23:00:00,OLT-NORTE-02,-22.01,340.9,UP
2026-03-10 23:00:00,OLT-SUL-03,-23.58,334.6,UP
2026-03-10 23:00:00,OLT-LESTE-04,-23.21,240.5,UP
2026-03-10 23:00:00,OLT-OESTE-05,-19.67,293.9,UP
2026-03-11 00:00:00,OLT-CENTRO-01,-20.55,296.3,UP
2026-03-11 00:00:00,OLT-NORTE-02,-21.66,199.5,UP
2026-03-11 00:00:00,OLT-SUL-03,-23.53,197.1,UP
2026-03-11 00:00:00,OLT-LESTE-04,-23.31,128.8,UP
2026-03-11 00:00:00,OLT-OESTE-05,-19.41,173.1,UP
2026-03-11 01:00:00,OLT-CENTRO-01,-20.68,186.2,UP
2026-03-11 01:00:00,OLT-NORTE-02,-21.74,143.6,UP
2026-03-11 01:00:00,OLT-SUL-03,-23.26,163.7,UP
2026-03-11 01:00:00,OLT-LESTE-04,-23.32,91.4,UP
2026-03-11 01:00:00,OLT-OESTE-05,-19.46,110.9,UP
2026-03-11 02:00:00,OLT-CENTRO-01,-20.59,157.9,UP
2026-03-11 02:00:00,OLT-NORTE-02,-21.89,89.3,UP
2026-03-11 02:00:00,OLT-SUL-03,-23.54,110.7,UP
2026-03-11 02:00:00,OLT-LESTE-04,-23.19,63.6,UP
2026-03-11 02:00:00,OLT-OESTE-05,-19.87,80.6,UP
2026-03-11 03:00:00,OLT-CENTRO-01,-20.47,110.6,UP
2026-03-11 03:00:00,OLT-NORTE-02,-21.54,68.5,UP
2026-03-11 03:00:00,OLT-SUL-03,-23.72,81.5,UP
2026-03-11 03:00:00,OLT-LESTE-04,-23.47,48.2,UP
2026-03-11 03:00:00,OLT-OESTE-05,-19.63,67.6,UP
2026-03-11 04:00:00,OLT-CENTRO-01,-20.75,91.5,UP
2026-03-11 04:00:00,OLT-NORTE-02,-21.92,64.7,UP
2026-03-11 04:00:00,OLT-SUL-03,-23.69,70.7,UP
2026-03-11 04:00:00,OLT-LESTE-04,-23.66,42.7,UP
2026-03-11 04:00:00,OLT-OESTE-05,-19.68,52.9,UP
2026-03-11 05:00:00,OLT-CENTRO-01,-20.57,107.6,UP
2026-03-11 05:00:00,OLT-NORTE-02,-21.58,74.1,UP
2026-03-11 05:00:00,OLT-SUL-03,-23.37,78.9,UP
2026-03-11 05:00:00,OLT-LESTE-04,-23.19,45.2,UP
2026-03-11 05:00:00,OLT-OESTE-05,-19.54,62.8,UP
2026-03-11 06:00:00,OLT-CENTRO-01,-20.69,165.3,UP
2026-03-11 06:00:00,OLT-NORTE-02,-21.7,100.8,UP
2026-03-11 06:00:00,OLT-SUL-03,-23.23,127.8,UP
2026-03-11 06:00:00,OLT-LESTE-04,-23.68,79.3,UP
2026-03-11 06:00:00,OLT-OESTE-05,,0.0,DOWN
2026-03-11 07:00:00,OLT-CENTRO-01,-20.39,221.8,UP
2026-03-11 07:00:00,OLT-NORTE-02,-21.97,157.4,UP
2026-03-11 07:00:00,OLT-SUL-03,-23.46,171.2,UP
2026-03-11 07:00:00,OLT-LESTE-04,-23.56,118.0,UP
2026-03-11 07:00:00,OLT-OESTE-05,-19.68,142.6,UP
2026-03-11 08:00:00,OLT-CENTRO-01,-20.46,299.9,UP
2026-03-11 08:00:00,OLT-NORTE-02,-21.96,229.0,UP
2026-03-11 08:00:00,OLT-SUL-03,-23.38,227.3,UP
2026-03-11 08:00:00,OLT-LESTE-04,-23.52,151.5,UP
2026-03-11 08:00:00,OLT-OESTE-05,-19.47,188.9,UP
2026-03-11 09:00:00,OLT-CENTRO-01,-20.73,348.8,UP
2026-03-11 09:00:00,OLT-NORTE-02,-21.89,240.1,UP
2026-03-11 09:00:00,OLT-SUL-03,-23.21,281.0,UP
2026-03-11 09:00:00,OLT-LESTE-04,-23.32,161.7,UP
2026-03-11 09:00:00,OLT-OESTE-05,-19.74,203.0,UP
2026-03-11 10:00:00,OLT-CENTRO-01,-20.64,385.3,UP
2026-03-11 10:00:00,OLT-NORTE-02,-21.81,281.3,UP
2026-03-11 10:00:00,OLT-SUL-03,-23.3,316.2,UP
2026-03-11 10:00:00,OLT-LESTE-04,-23.3,188.9,UP
2026-03-11 10:00:00,OLT-OESTE-05,-19.68,240.9,UP
2026-03-11 11:00:00,OLT-CENTRO-01,-20.72,487.8,UP
2026-03-11 11:00:00,OLT-NORTE-02,-21.95,292.0,UP
2026-03-11 11:00:00,OLT-SUL-03,-23.55,308.7,UP
2026-03-11 11:00:00,OLT-LESTE-04,-23.14,201.7,UP
2026-03-11 11:00:00,OLT-OESTE-05,-19.77,262.6,UP
2026-03-11 12:00:00,OLT-CENTRO-01,-20.74,443.0,UP
2026-03-11 12:00:00,OLT-NORTE-02,-21.72,310.5,UP
2026-03-11 12:00:00,OLT-SUL-03,-23.27,362.6,UP
2026-03-11 12:00:00,OLT-LESTE-04,-23.13,240.6,UP
2026-03-11 12:00:00,OLT-OESTE-05,-19.56,252.8,UP
2026-03-11 13:00:00,OLT-CENTRO-01,-20.43,439.1,UP
2026-03-11 13:00:00,OLT-NORTE-02,-22.05,324.4,UP
2026-03-11 13:00:00,OLT-SUL-03,-23.22,366.7,UP
2026-03-11 13:00:00,OLT-LESTE-04,-23.27,220.3,UP
2026-03-11 13:00:00,OLT-OESTE-05,-19.66,262.0,UP
2026-03-11 14:00:00,OLT-CENTRO-01,-20.6,453.4,UP
2026-03-11 14:00:00,OLT-NORTE-02,-21.6,286.1,UP
2026-03-11 14:00:00,OLT-SUL-03,-23.79,348.9,UP
2026-03-11 14:00:00,OLT-LESTE-04,-23.46,208.3,UP
2026-03-11 14:00:00,OLT-OESTE-05,-19.75,232.5,UP
2026-03-11 15:00:00,OLT-CENTRO-01,-20.48,460.2,UP
2026-03-11 15:00:00,OLT-NORTE-02,-21.93,327.8,UP
2026-03-11 15:00:00,OLT-SUL-03,-23.65,374.5,UP
2026-03-11 15:00:00,OLT-LESTE-04,-23.41,237.2,UP
2026-03-11 15:00:00,OLT-OESTE-05,-19.81,275.0,UP
2026-03-11 16:00:00,OLT-CENTRO-01,-20.55,526.4,UP
2026-03-11 16:00:00,OLT-NORTE-02,-21.79,337.2,UP
2026-03-11 16:00:00,OLT-SUL-03,-23.24,348.6,UP
2026-03-11 16:00:00,OLT-LESTE-04,-23.66,218.5,UP
2026-03-11 16:00:00,OLT-OESTE-05,-19.58,283.3,UP
2026-03-11 17:00:00,OLT-CENTRO-01,-20.49,598.3,UP
2026-03-11 17:00:00,OLT-NORTE-02,-21.72,385.6,UP
2026-03-11 17:00:00,OLT-SUL-03,-23.58,451.0,UP
2026-03-11 17:00:00,OLT-LESTE-04,-23.11,253.7,UP
2026-03-11 17:00:00,OLT-OESTE-05,-19.83,338.1,UP
2026-03-11 18:00:00,OLT-CENTRO-01,-20.34,696.3,UP
2026-03-11 18:00:00,OLT-NORTE-02,-21.8,443.2,UP
2026-03-11 18:00:00,OLT-SUL-03,-23.23,491.8,UP
2026-03-11 18:00:00,OLT-LESTE-04,-23.28,301.1,UP
2026-03-11 18:00:00,OLT-OESTE-05,-19.85,329.6,UP
2026-03-11 19:00:00,OLT-CENTRO-01,-20.24,681.5,UP
2026-03-11 19:00:00,OLT-NORTE-02,-21.92,450.0,UP
2026-03-11 19:00:00,OLT-SUL-03,-23.48,499.8,UP
2026-03-11 19:00:00,OLT-LESTE-04,-23.44,354.8,UP
2026-03-11 19:00:00,OLT-OESTE-05,-19.62,368.5,UP
2026-03-11 20:00:00,OLT-CENTRO-01,-20.7,840.4,UP
2026-03-11 20:00:00,OLT-NORTE-02,-21.58,491.8,UP
2026-03-11 20:00:00,OLT-SUL-03,-23.57,564.5,UP
2026-03-11 20:00:00,OLT-LESTE-04,-23.48,366.6,UP
2026-03-11 20:00:00,OLT-OESTE-05,-19.46,464.8,UP
2026-03-11 21:00:00,OLT-CENTRO-01,-20.6,755.6,UP
2026-03-11 21:00:00,OLT-NORTE-02,-21.69,494.4,UP
2026-03-11 21:00:00,OLT-SUL-03,-23.54,654.2,UP
2026-03-11 21:00:00,OLT-LESTE-04,-23.37,367.7,UP
2026-03-11 21:00:00,OLT-OESTE-05,-19.47,457.9,UP
2026-03-11 22:00:00,OLT-CENTRO-01,-20.3,636.5,UP
2026-03-11 22:00:00,OLT-NORTE-02,-21.75,458.3,UP
2026-03-11 22:00:00,OLT-SUL-03,-23.64,520.3,UP
2026-03-11 22:00:00,OLT-LESTE-04,-23.28,350.9,UP
2026-03-11 22:00:00,OLT-OESTE-05,-19.83,382.9,UP
2026-03-11 23:00:00,OLT-CENTRO-01,-20.4,491.6,UP
2026-03-11 23:00:00,OLT-NORTE-02,-21.89,340.2,UP
2026-03-11 23:00:00,OLT-SUL-03,-23.74,334.8,UP
2026-03-11 23:00:00,OLT-LESTE-04,-23.46,214.6,UP
2026-03-11 23:00:00,OLT-OESTE-05,-19.32,260.1,UP
2026-03-12 00:00:00,OLT-CENTRO-01,-20.37,270.4,UP
2026-03-12 00:00:00,OLT-NORTE-02,-21.75,174.9,UP
2026-03-12 00:00:00,OLT-SUL-03,-23.56,196.8,UP
